First Line of Blah-de-blah, Lottery Number
wwellesley200,Wellesley200,Wendy,2016,B20679200,Stone Davis,54
wwellesley199,Wellesley199,Wendy,2017,B20679199,Freeman,163
wwellesley198,Wellesley198,Wendy,2016,B20679198,McAfee,53
wwellesley197,Wellesley197,Wendy,2016,B20679197,Stone Davis,32
wwellesley196,Wellesley196,Wendy,2018,B20679196,Freeman,212
wwellesley195,Wellesley195,Wendy,2016,B20679195,Severance,31
wwellesley194,Wellesley194,Wendy,2016,B20679194,Lake House,87
wwellesley193,Wellesley193,Wendy,2016,B20679193,Lake House,63
wwellesley192,Wellesley192,Wendy,2017,B20679192,Shafer,176
wwellesley191,Wellesley191,Wendy,2016,B20679191,Pomeroy,82
wwellesley190,Wellesley190,Wendy,2016,B20679190,Freeman,9
wwellesley189,Wellesley189,Wendy,2018,B20679189,Dower,295
wwellesley188,Wellesley188,Wendy,2016,B20679188,Shafer,40
wwellesley187,Wellesley187,Wendy,2016,B20679187,Bates,57
wwellesley186,Wellesley186,Wendy,2016,B20679186,Munger,55
wwellesley185,Wellesley185,Wendy,2018,B20679185,Shafer,249
wwellesley184,Wellesley184,Wendy,2016,B20679184,Severance,30
wwellesley183,Wellesley183,Wendy,2017,B20679183,Dower,195
wwellesley182,Wellesley182,Wendy,2018,B20679182,Lake House,255
wwellesley181,Wellesley181,Wendy,2017,B20679181,Tower,113
wwellesley180,Wellesley180,Wendy,2018,B20679180,McAfee,253
wwellesley179,Wellesley179,Wendy,2018,B20679179,Pomeroy,248
wwellesley178,Wellesley178,Wendy,2016,B20679178,Tower,6
wwellesley177,Wellesley177,Wendy,2016,B20679177,Pomeroy,27
wwellesley176,Wellesley176,Wendy,2016,B20679176,Munger,16
wwellesley175,Wellesley175,Wendy,2016,B20679175,Bates,5
wwellesley174,Wellesley174,Wendy,2016,B20679174,Pomeroy,62
wwellesley173,Wellesley173,Wendy,2018,B20679173,Claflin,250
wwellesley172,Wellesley172,Wendy,2018,B20679172,Beebe,236
wwellesley171,Wellesley171,Wendy,2016,B20679171,Beebe,69
wwellesley170,Wellesley170,Wendy,2018,B20679170,Pomeroy,287
wwellesley169,Wellesley169,Wendy,2016,B20679169,Freeman,91
wwellesley168,Wellesley168,Wendy,2018,B20679168,Pomeroy,202
wwellesley167,Wellesley167,Wendy,2018,B20679167,Dower,298
wwellesley166,Wellesley166,Wendy,2018,B20679166,Shafer,217
wwellesley165,Wellesley165,Wendy,2016,B20679165,Dower,41
wwellesley164,Wellesley164,Wendy,2016,B20679164,Dower,88
wwellesley163,Wellesley163,Wendy,2018,B20679163,Munger,233
wwellesley162,Wellesley162,Wendy,2018,B20679162,Lake House,245
wwellesley161,Wellesley161,Wendy,2016,B20679161,Shafer,29
wwellesley160,Wellesley160,Wendy,2017,B20679160,Munger,123
wwellesley159,Wellesley159,Wendy,2017,B20679159,Munger,117
wwellesley158,Wellesley158,Wendy,2016,B20679158,Tower,13
wwellesley157,Wellesley157,Wendy,2016,B20679157,Freeman,97
wwellesley156,Wellesley156,Wendy,2016,B20679156,Beebe,79
wwellesley155,Wellesley155,Wendy,2016,B20679155,McAfee,64
wwellesley154,Wellesley154,Wendy,2016,B20679154,Freeman,68
wwellesley153,Wellesley153,Wendy,2016,B20679153,Cazenove,99
wwellesley152,Wellesley152,Wendy,2016,B20679152,Munger,42
wwellesley151,Wellesley151,Wendy,2017,B20679151,Stone Davis,107
wwellesley150,Wellesley150,Wendy,2017,B20679150,Claflin,159
wwellesley149,Wellesley149,Wendy,2016,B20679149,McAfee,72
wwellesley148,Wellesley148,Wendy,2018,B20679148,Stone Davis,256
wwellesley147,Wellesley147,Wendy,2017,B20679147,Shafer,134
wwellesley146,Wellesley146,Wendy,2016,B20679146,Severance,60
wwellesley145,Wellesley145,Wendy,2016,B20679145,Tower,44
wwellesley144,Wellesley144,Wendy,2016,B20679144,Tower,35
wwellesley143,Wellesley143,Wendy,2016,B20679143,Beebe,100
wwellesley142,Wellesley142,Wendy,2017,B20679142,Claflin,156
wwellesley141,Wellesley141,Wendy,2016,B20679141,Severance,83
wwellesley140,Wellesley140,Wendy,2017,B20679140,Munger,199
wwellesley139,Wellesley139,Wendy,2016,B20679139,Dower,36
wwellesley138,Wellesley138,Wendy,2017,B20679138,Pomeroy,162
wwellesley137,Wellesley137,Wendy,2016,B20679137,McAfee,95
wwellesley136,Wellesley136,Wendy,2016,B20679136,Claflin,23
wwellesley135,Wellesley135,Wendy,2017,B20679135,Dower,138
wwellesley134,Wellesley134,Wendy,2018,B20679134,Severance,234
wwellesley133,Wellesley133,Wendy,2017,B20679133,Stone Davis,130
wwellesley132,Wellesley132,Wendy,2018,B20679132,Tower,227
wwellesley131,Wellesley131,Wendy,2016,B20679131,Freeman,73
wwellesley130,Wellesley130,Wendy,2018,B20679130,Pomeroy,213
wwellesley129,Wellesley129,Wendy,2016,B20679129,Lake House,15
wwellesley128,Wellesley128,Wendy,2018,B20679128,Claflin,254
wwellesley127,Wellesley127,Wendy,2018,B20679127,Tower,242
wwellesley126,Wellesley126,Wendy,2016,B20679126,Beebe,45
wwellesley125,Wellesley125,Wendy,2017,B20679125,McAfee,120
wwellesley124,Wellesley124,Wendy,2016,B20679124,Pomeroy,81
wwellesley123,Wellesley123,Wendy,2016,B20679123,Dower,80
wwellesley122,Wellesley122,Wendy,2018,B20679122,Stone Davis,291
wwellesley121,Wellesley121,Wendy,2016,B20679121,Munger,24
wwellesley120,Wellesley120,Wendy,2018,B20679120,Freeman,299
wwellesley119,Wellesley119,Wendy,2018,B20679119,Dower,274
wwellesley118,Wellesley118,Wendy,2017,B20679118,Freeman,114
wwellesley117,Wellesley117,Wendy,2017,B20679117,Severance,148
wwellesley116,Wellesley116,Wendy,2016,B20679116,Beebe,84
wwellesley115,Wellesley115,Wendy,2016,B20679115,Shafer,37
wwellesley114,Wellesley114,Wendy,2016,B20679114,Pomeroy,48
wwellesley113,Wellesley113,Wendy,2018,B20679113,Freeman,263
wwellesley112,Wellesley112,Wendy,2018,B20679112,Cazenove,201
wwellesley111,Wellesley111,Wendy,2017,B20679111,Beebe,170
wwellesley110,Wellesley110,Wendy,2017,B20679110,Dower,137
wwellesley109,Wellesley109,Wendy,2016,B20679109,Beebe,85
wwellesley108,Wellesley108,Wendy,2016,B20679108,McAfee,17
wwellesley107,Wellesley107,Wendy,2018,B20679107,Bates,237
wwellesley106,Wellesley106,Wendy,2016,B20679106,Claflin,86
wwellesley105,Wellesley105,Wendy,2016,B20679105,Pomeroy,3
wwellesley104,Wellesley104,Wendy,2016,B20679104,Tower,56
wwellesley103,Wellesley103,Wendy,2018,B20679103,Beebe,224
wwellesley102,Wellesley102,Wendy,2016,B20679102,Dower,71
wwellesley101,Wellesley101,Wendy,2017,B20679101,Munger,178
wwellesley100,Wellesley100,Wendy,2018,B20679100,Dower,282
wwellesley99,Wellesley99,Wendy,2017,B2067999,McAfee,169
wwellesley98,Wellesley98,Wendy,2017,B2067998,Pomeroy,108
wwellesley97,Wellesley97,Wendy,2018,B2067997,Munger,238
wwellesley96,Wellesley96,Wendy,2017,B2067996,Tower,175
wwellesley95,Wellesley95,Wendy,2018,B2067995,Cazenove,283
wwellesley94,Wellesley94,Wendy,2016,B2067994,Pomeroy,1
wwellesley93,Wellesley93,Wendy,2018,B2067993,McAfee,258
wwellesley92,Wellesley92,Wendy,2018,B2067992,Beebe,267
wwellesley91,Wellesley91,Wendy,2016,B2067991,Munger,4
wwellesley90,Wellesley90,Wendy,2017,B2067990,Severance,161
wwellesley89,Wellesley89,Wendy,2016,B2067989,Bates,26
wwellesley88,Wellesley88,Wendy,2017,B2067988,Cazenove,119
wwellesley87,Wellesley87,Wendy,2016,B2067987,Freeman,34
wwellesley86,Wellesley86,Wendy,2016,B2067986,Shafer,98
wwellesley85,Wellesley85,Wendy,2018,B2067985,Cazenove,275
wwellesley84,Wellesley84,Wendy,2017,B2067984,Lake House,190
wwellesley83,Wellesley83,Wendy,2017,B2067983,Lake House,152
wwellesley82,Wellesley82,Wendy,2016,B2067982,Severance,75
wwellesley81,Wellesley81,Wendy,2018,B2067981,Lake House,241
wwellesley80,Wellesley80,Wendy,2018,B2067980,Severance,232
wwellesley79,Wellesley79,Wendy,2018,B2067979,Claflin,290
wwellesley78,Wellesley78,Wendy,2018,B2067978,Bates,243
wwellesley77,Wellesley77,Wendy,2018,B2067977,Freeman,257
wwellesley76,Wellesley76,Wendy,2016,B2067976,Tower,49
wwellesley75,Wellesley75,Wendy,2017,B2067975,Cazenove,200
wwellesley74,Wellesley74,Wendy,2016,B2067974,Freeman,8
wwellesley73,Wellesley73,Wendy,2017,B2067973,Stone Davis,197
wwellesley72,Wellesley72,Wendy,2017,B2067972,Pomeroy,118
wwellesley71,Wellesley71,Wendy,2016,B2067971,Freeman,28
wwellesley70,Wellesley70,Wendy,2016,B2067970,Dower,90
wwellesley69,Wellesley69,Wendy,2016,B2067969,Severance,52
wwellesley68,Wellesley68,Wendy,2018,B2067968,Shafer,240
