First Line of Blah-de-blah, Lottery Number
wwellesley1000,Wellesley1000,Wendy,2018,B206791000,Dower,1082
wwellesley999,Wellesley999,Wendy,2018,B20679999,Pomeroy,1298
wwellesley998,Wellesley998,Wendy,2016,B20679998,Cazenove,348
wwellesley997,Wellesley997,Wendy,2016,B20679997,Cazenove,326
wwellesley996,Wellesley996,Wendy,2016,B20679996,Tower,165
wwellesley995,Wellesley995,Wendy,2017,B20679995,Beebe,614
wwellesley994,Wellesley994,Wendy,2016,B20679994,Severance,369
wwellesley993,Wellesley993,Wendy,2016,B20679993,Dower,398
wwellesley992,Wellesley992,Wendy,2017,B20679992,Pomeroy,643
wwellesley991,Wellesley991,Wendy,2016,B20679991,Dower,477
wwellesley990,Wellesley990,Wendy,2018,B20679990,Cazenove,1246
wwellesley989,Wellesley989,Wendy,2018,B20679989,Cazenove,1252
wwellesley988,Wellesley988,Wendy,2016,B20679988,Pomeroy,460
wwellesley987,Wellesley987,Wendy,2016,B20679987,McAfee,489
wwellesley986,Wellesley986,Wendy,2018,B20679986,Stone Davis,1373
wwellesley985,Wellesley985,Wendy,2016,B20679985,McAfee,132
wwellesley984,Wellesley984,Wendy,2016,B20679984,Munger,25
wwellesley983,Wellesley983,Wendy,2016,B20679983,Bates,144
wwellesley982,Wellesley982,Wendy,2016,B20679982,Bates,227
wwellesley981,Wellesley981,Wendy,2018,B20679981,Tower,1009
wwellesley980,Wellesley980,Wendy,2017,B20679980,Bates,910
wwellesley979,Wellesley979,Wendy,2016,B20679979,Severance,267
wwellesley978,Wellesley978,Wendy,2016,B20679978,Pomeroy,186
wwellesley977,Wellesley977,Wendy,2018,B20679977,Shafer,1156
wwellesley976,Wellesley976,Wendy,2016,B20679976,Cazenove,181
wwellesley975,Wellesley975,Wendy,2016,B20679975,Munger,42
wwellesley974,Wellesley974,Wendy,2016,B20679974,Severance,335
wwellesley973,Wellesley973,Wendy,2016,B20679973,Munger,497
wwellesley972,Wellesley972,Wendy,2018,B20679972,Beebe,1450
wwellesley971,Wellesley971,Wendy,2017,B20679971,Claflin,593
wwellesley970,Wellesley970,Wendy,2016,B20679970,Cazenove,174
wwellesley969,Wellesley969,Wendy,2016,B20679969,Shafer,303
wwellesley968,Wellesley968,Wendy,2016,B20679968,Lake House,263
wwellesley967,Wellesley967,Wendy,2017,B20679967,Severance,763
wwellesley966,Wellesley966,Wendy,2016,B20679966,Beebe,40
wwellesley965,Wellesley965,Wendy,2016,B20679965,Munger,498
wwellesley964,Wellesley964,Wendy,2016,B20679964,Freeman,54
wwellesley963,Wellesley963,Wendy,2018,B20679963,Tower,1119
wwellesley962,Wellesley962,Wendy,2016,B20679962,Lake House,2
wwellesley961,Wellesley961,Wendy,2017,B20679961,Severance,907
wwellesley960,Wellesley960,Wendy,2016,B20679960,Beebe,328
wwellesley959,Wellesley959,Wendy,2017,B20679959,Stone Davis,627
wwellesley958,Wellesley958,Wendy,2016,B20679958,Shafer,237
wwellesley957,Wellesley957,Wendy,2016,B20679957,Lake House,475
wwellesley956,Wellesley956,Wendy,2016,B20679956,Munger,289
wwellesley955,Wellesley955,Wendy,2016,B20679955,Severance,105
wwellesley954,Wellesley954,Wendy,2018,B20679954,Munger,1321
wwellesley953,Wellesley953,Wendy,2018,B20679953,Severance,1010
wwellesley952,Wellesley952,Wendy,2017,B20679952,Tower,577
wwellesley951,Wellesley951,Wendy,2017,B20679951,Pomeroy,525
wwellesley950,Wellesley950,Wendy,2017,B20679950,Severance,765
wwellesley949,Wellesley949,Wendy,2018,B20679949,Shafer,1100
wwellesley948,Wellesley948,Wendy,2016,B20679948,Munger,442
wwellesley947,Wellesley947,Wendy,2018,B20679947,Lake House,1130
wwellesley946,Wellesley946,Wendy,2017,B20679946,Lake House,880
wwellesley945,Wellesley945,Wendy,2016,B20679945,Lake House,362
wwellesley944,Wellesley944,Wendy,2017,B20679944,Claflin,865
wwellesley943,Wellesley943,Wendy,2018,B20679943,McAfee,1360
wwellesley942,Wellesley942,Wendy,2016,B20679942,Claflin,283
wwellesley941,Wellesley941,Wendy,2018,B20679941,Bates,1329
wwellesley940,Wellesley940,Wendy,2016,B20679940,Dower,201
wwellesley939,Wellesley939,Wendy,2018,B20679939,Beebe,1211
wwellesley938,Wellesley938,Wendy,2016,B20679938,Beebe,385
wwellesley937,Wellesley937,Wendy,2017,B20679937,Lake House,827
wwellesley936,Wellesley936,Wendy,2017,B20679936,Claflin,719
wwellesley935,Wellesley935,Wendy,2017,B20679935,Bates,979
wwellesley934,Wellesley934,Wendy,2018,B20679934,Stone Davis,1480
wwellesley933,Wellesley933,Wendy,2016,B20679933,Freeman,293
wwellesley932,Wellesley932,Wendy,2016,B20679932,Munger,313
wwellesley931,Wellesley931,Wendy,2016,B20679931,Tower,276
wwellesley930,Wellesley930,Wendy,2017,B20679930,Freeman,916
wwellesley929,Wellesley929,Wendy,2018,B20679929,Stone Davis,1124
wwellesley928,Wellesley928,Wendy,2017,B20679928,McAfee,671
wwellesley927,Wellesley927,Wendy,2016,B20679927,Freeman,405
wwellesley926,Wellesley926,Wendy,2016,B20679926,Munger,116
wwellesley925,Wellesley925,Wendy,2017,B20679925,McAfee,721
wwellesley924,Wellesley924,Wendy,2016,B20679924,Munger,37
wwellesley923,Wellesley923,Wendy,2017,B20679923,Shafer,948
wwellesley922,Wellesley922,Wendy,2016,B20679922,Bates,469
wwellesley921,Wellesley921,Wendy,2017,B20679921,Lake House,950
wwellesley920,Wellesley920,Wendy,2017,B20679920,Beebe,688
wwellesley919,Wellesley919,Wendy,2016,B20679919,Pomeroy,127
wwellesley918,Wellesley918,Wendy,2016,B20679918,Beebe,216
wwellesley917,Wellesley917,Wendy,2016,B20679917,Severance,97
wwellesley916,Wellesley916,Wendy,2016,B20679916,Stone Davis,386
wwellesley915,Wellesley915,Wendy,2018,B20679915,McAfee,1395
wwellesley914,Wellesley914,Wendy,2016,B20679914,Munger,365
wwellesley913,Wellesley913,Wendy,2016,B20679913,Pomeroy,287
wwellesley912,Wellesley912,Wendy,2018,B20679912,Bates,1453
wwellesley911,Wellesley911,Wendy,2017,B20679911,Claflin,741
wwellesley910,Wellesley910,Wendy,2016,B20679910,Beebe,471
wwellesley909,Wellesley909,Wendy,2016,B20679909,Munger,291
wwellesley908,Wellesley908,Wendy,2018,B20679908,Lake House,1020
wwellesley907,Wellesley907,Wendy,2017,B20679907,Cazenove,879
wwellesley906,Wellesley906,Wendy,2017,B20679906,Dower,660
wwellesley905,Wellesley905,Wendy,2016,B20679905,Dower,75
wwellesley904,Wellesley904,Wendy,2016,B20679904,Freeman,122
wwellesley903,Wellesley903,Wendy,2016,B20679903,Dower,169
wwellesley902,Wellesley902,Wendy,2016,B20679902,Bates,247
wwellesley901,Wellesley901,Wendy,2017,B20679901,Dower,848
wwellesley900,Wellesley900,Wendy,2018,B20679900,Severance,1064
wwellesley899,Wellesley899,Wendy,2016,B20679899,Bates,299
wwellesley898,Wellesley898,Wendy,2016,B20679898,Cazenove,456
wwellesley897,Wellesley897,Wendy,2018,B20679897,Munger,1470
wwellesley896,Wellesley896,Wendy,2018,B20679896,Munger,1390
wwellesley895,Wellesley895,Wendy,2016,B20679895,Severance,88
wwellesley894,Wellesley894,Wendy,2016,B20679894,Freeman,215
wwellesley893,Wellesley893,Wendy,2018,B20679893,Shafer,1158
wwellesley892,Wellesley892,Wendy,2018,B20679892,McAfee,1397
wwellesley891,Wellesley891,Wendy,2017,B20679891,Dower,958
wwellesley890,Wellesley890,Wendy,2018,B20679890,Cazenove,1380
wwellesley889,Wellesley889,Wendy,2017,B20679889,Beebe,698
wwellesley888,Wellesley888,Wendy,2018,B20679888,Munger,1139
wwellesley887,Wellesley887,Wendy,2016,B20679887,Freeman,360
wwellesley886,Wellesley886,Wendy,2018,B20679886,McAfee,1144
wwellesley885,Wellesley885,Wendy,2016,B20679885,Munger,300
wwellesley884,Wellesley884,Wendy,2016,B20679884,Shafer,162
wwellesley883,Wellesley883,Wendy,2016,B20679883,Tower,63
wwellesley882,Wellesley882,Wendy,2017,B20679882,Munger,857
wwellesley881,Wellesley881,Wendy,2017,B20679881,Cazenove,710
wwellesley880,Wellesley880,Wendy,2016,B20679880,Tower,402
wwellesley879,Wellesley879,Wendy,2017,B20679879,Pomeroy,650
wwellesley878,Wellesley878,Wendy,2016,B20679878,Severance,204
wwellesley877,Wellesley877,Wendy,2016,B20679877,Claflin,312
wwellesley876,Wellesley876,Wendy,2017,B20679876,Lake House,824
wwellesley875,Wellesley875,Wendy,2016,B20679875,Munger,121
wwellesley874,Wellesley874,Wendy,2018,B20679874,Severance,1204
wwellesley873,Wellesley873,Wendy,2016,B20679873,Dower,246
wwellesley872,Wellesley872,Wendy,2016,B20679872,Claflin,447
wwellesley871,Wellesley871,Wendy,2016,B20679871,McAfee,296
wwellesley870,Wellesley870,Wendy,2017,B20679870,Munger,945
wwellesley869,Wellesley869,Wendy,2016,B20679869,Lake House,400
wwellesley868,Wellesley868,Wendy,2017,B20679868,Severance,864
